reviewId,content,score,at,userName
c01c06e7-930b-4a4f-965d-90a9c8e1a14e,"aneh si , akun gw slalu ada momen mau login susah pin udh bner malah bilangnya salah password juga sama kek gtu",1,2026-01-01T13:52:54,Pengguna Google
d51730da-927b-4cdd-b33a-1cefc46e42c9,sangat baik,5,2026-01-01T13:28:37,Pengguna Google
327c72f6-bd57-482d-b48b-665d6b5e4c70,"Mengecewakan sekali. Saya ingin ganti jago syariah ke jago konvensional gak bisa buat kebutuhan daftar rdn stockbit. Terpaksa pake rdn bca. Karena pake rdn bca terpaksa juga aplikasi jago saya hapus🙏 Mengecewakan sekali, banyak nasabah yg terjebak di akun jago syariah ingin pindah ke jago konvensional tidak bisa, ini hanya sekedar masukan untuk pihak jago agar lebih diperbaiki terkait ini. Saya kasih bintang 1 dulu🙏",1,2026-01-01T13:23:04,Pengguna Google
d8911b0e-790c-490f-a526-6decd8673431,Stockbit = Bank Jago Syariah 🙏,4,2026-01-01T12:49:04,Pengguna Google
683dc0f2-30fe-4485-861e-ab744c000ebf,banyak kesbek,4,2026-01-01T12:46:13,Pengguna Google
48129fda-f5c7-4c2e-bc61-bd3603495ab7,"bank pelanggar UU nih, masa motong pajak 20% dengan tabungan dibawah 7,5jt",1,2026-01-01T12:01:20,Pengguna Google
3e64d094-be39-4375-9cac-63fc9eb37e4b,praktis,5,2026-01-01T11:33:32,Pengguna Google
1e4ed76a-b556-4c21-a3b0-7ea897f6507a,"Aneh banget apk bank jago,padahal pasword dan pin sudah benar,di bilang salah. Ini bank jago apaan siiihh",1,2026-01-01T11:24:54,Pengguna Google
2290823e-8340-4355-8b66-e271d4ce07c9,"saya mau coba log in tapi selalu gagal, karena ada gangguan terus",3,2026-01-01T11:17:40,Pengguna Google
1c97e4f6-d42f-4502-9303-0ebd6a0bcc52,mantap,5,2026-01-01T10:04:41,Pengguna Google
9e397522-7780-468a-a55d-947c9ae5dce4,"Log out sendiri mulu, setiap mau buka masa harus login terus mana dikirim kode verifikasi nya lama. Kenapa jadi ribet sih login login mulu setiap buka. Repot kalau lagi perlu cepat.",1,2026-01-01T08:50:43,Pengguna Google
2276b198-f9c1-4dc9-9abe-341553ebf8d6,"Suka banget sama bank ini, simple fitur nya",5,2026-01-01T07:51:21,Pengguna Google
c39fe3a5-5dfc-4b7d-8976-40bc5a8233a6,sangat mantap,5,2026-01-01T05:36:58,Pengguna Google
6c4418e4-4354-4c18-b4b1-3b65d83aa4a8,"gak ada angin gak ada hujan mau transaksi kirim dana tiba² akun sya di kunci suruh ganti pasword sudah masukan Nik eKTP sudah. di suruh tunggu satu jam. seharian nunggu tetap gak bsa mau masih terkunci. hubungi email respons nya gak ad cuman di suruh nunggu sedah di cek permasalahan nya, setelah itu ngilang gak di balas lgi dri pihak email jago. mana masih ad saldo nya lgi di akun sya itu. gmna solusinya ni dri pihak bank jago. saran di suruh ke email gak ada kejelasan jga,?",1,2026-01-01T05:24:48,Pengguna Google
d1144431-b2c4-43c8-aabd-d5ff8e73ef13,terpercaya,5,2026-01-01T04:34:01,Pengguna Google
30f20dae-6efd-42de-ba2e-ffa710a870b5,godd,5,2026-01-01T04:24:18,Pengguna Google
1e962354-9cdd-4ad3-9db2-38315683ccc8,tidak layak pakai aplikasi ini karena susah verifikasi hapus dari playstore,1,2026-01-01T04:08:52,Pengguna Google
d966ef9e-de2c-4202-ab32-8507d77f7e78,keren,5,2026-01-01T02:36:12,Pengguna Google
31942b69-39bc-4418-94ec-3092ac4b0a65,"perlu di perbaiki lagi, pembelian bintang di web gagal eh Mlah d potong 5rb apa""kok main potong aja",1,2026-01-01T00:35:49,Pengguna Google
6ac35f29-722a-4f52-a8fa-0bc3ba8c09b2,bagus sekali,5,2025-12-31T23:28:02,Pengguna Google
9ebef1ef-7d18-4b31-9b23-1643df5936bf,keren,5,2025-12-31T22:08:46,Pengguna Google
a91dbd30-5b23-473f-a2d0-e4fa13bc5537,"Berharap untuk dapat pinjaman di sini, biar bunga dan biaya layanan jauh lebih kecil dari platform pinjol yang keuangannya an bank jago.",5,2025-12-31T21:39:12,Pengguna Google
10f8b4a3-080a-4999-b7d0-59b07fa0a1e1,tolong bikinkan fitur ganti jago syariah ke jago konvensional,5,2025-12-31T20:59:50,Pengguna Google
ded6f653-9671-4a14-b8f4-4c3c102f6111,pelayanan lambat baru download dan isi saldo langsung tidak bisa dibuka,1,2025-12-31T20:35:07,Pengguna Google
cab08943-8f36-4bf5-a836-474210651e47,"akun saya terblokir dan tidak bisa di buka, sdh telp cs, kirim email tp masih terblokir belum bisa di buka.. sdh telp, kirim email, kirim wa gk ada yg berhasil..",1,2025-12-31T19:25:10,Pengguna Google
d53abe24-6421-457c-961e-c41436e6a25d,mantap insa Allah dapat pinjam,5,2025-12-31T17:51:30,Pengguna Google
630b36f4-9c25-4b24-9a86-db644fc1f4c8,kenapa saya ga bisa login ya?,4,2025-12-31T16:59:28,Pengguna Google
978e81ee-8651-4da1-9bf9-41ddcdb5c965,mantap jago,1,2025-12-31T16:51:50,Pengguna Google
116f0df1-4c36-487b-936a-5dd8a920f190,aplikasi bug,1,2025-12-31T16:39:41,Pengguna Google
ab1ec711-93db-42b7-8c1b-b302a204db1c,sangat puas menggunakan aplikasi jago 😃 terimakasih banyak bank jago 🙏🏻😍,5,2025-12-31T16:20:39,Pengguna Google
0a90edd9-93dc-4259-b38e-7ee782d6070d,pin bener password bener salah terus. terus ubah password terus dimasukin salah terus maksudnya apa aplikasinya,1,2025-12-31T14:04:44,Pengguna Google
e4b98ea2-64db-414b-8a93-a539b66208cd,thax,5,2025-12-31T13:56:48,Pengguna Google
3b3e95ea-6da1-4a3e-9904-872cd3150ef1,Ini bank ato apa sih masa baru telat 5 hari udah tlp kondar... njin9 banget,1,2025-12-31T13:05:12,Pengguna Google
47cdce31-0826-456f-aa4a-d39d4b337cc4,gampang di gunakan dan mudah di mengerti,5,2025-12-31T12:37:45,Pengguna Google
c2501d74-4b2e-4012-94c7-f3f217267ed9,daftar aja gak di acc,1,2025-12-31T12:17:03,Pengguna Google
8f1e1a62-7191-4fd8-a1d5-03de1b16f0cd,bagus,5,2025-12-31T10:33:18,Pengguna Google
f63b84b2-1f6b-42fd-bcfe-f206f51eb7ec,aneh mau transfer gak bisa-bisa,2,2025-12-31T09:05:03,Pengguna Google
11f11e61-2c71-4573-ad02-3cc0f8230a4b,terima kasih sudah di usahakan . mantap akan saya gunakan terus,5,2025-12-31T08:39:09,Pengguna Google
7996ae0c-863e-4ef6-bd99-ac73c56a769d,busuk amat yak,1,2025-12-31T08:18:08,Pengguna Google
9b5071a2-aa16-4cb7-ab60-5d05522d866c,"""Halo @BankJago, akun saya terkunci sejak kemarin, sudah hubungi CS/WA/email tapi masih nunggu. Tolong bantu akses akun secepatnya! 😔 kasih bintang 5 biar cepat di tangani",5,2025-12-31T05:19:57,Pengguna Google
cae84393-f99a-4094-b723-ff04d981cbe3,mudah untuk diakses,5,2025-12-31T03:43:45,Pengguna Google
d45f39d9-bca5-4f9d-9b13-9c05414f74eb,pembayar apapun kaga pake ribet karna ada JAGO,5,2025-12-31T03:11:52,Pengguna Google
e4551eab-74b2-4163-8383-c876d906dbc6,"senang sekali, sangat mudah transfer ke semua rekening dan ewallet ... mantap dah",5,2025-12-31T02:27:19,Pengguna Google
b2f14edd-a8a7-492b-8fd0-258e3b3dcef6,bad.,1,2025-12-31T01:09:47,Pengguna Google
50d08eee-c3ba-48c6-af5e-9dd9b105354e,mantap,5,2025-12-31T00:40:01,Pengguna Google
06b0333c-9740-44c4-b14a-a0e8a026b69b,bank jago memakai data nasabah untuk pinjaman nya ..kalian yang pernah daftar ..cek slik ojk kalian ...,1,2025-12-30T23:21:16,Pengguna Google
073269ab-5928-44a3-9c26-1c5387525abf,mantapppp,5,2025-12-30T22:33:36,Pengguna Google
56c07603-5902-4d31-a8e8-3760d405bb55,sangat membantu usaha saya,5,2025-12-30T22:11:13,Pengguna Google
cd5a59d6-7ce1-44ab-9e6e-8f5dee17d428,pelayanan oke,5,2025-12-30T21:46:03,Pengguna Google
548786ee-fa25-4af3-8e28-4b53f9a2946a,cepat,5,2025-12-30T21:41:38,Pengguna Google
35fbab4f-3aae-49ab-9f9f-f682771e06f8,Ini gimana cok mau verifikasi buat masuk terus dah input data suruh foto selfi kok kameranya jadi item anj,1,2025-12-30T21:31:12,Pengguna Google
96d03387-49d2-4304-849f-4c152ce921ab,baik dan lancar tanpa nunggu lama,3,2025-12-30T20:59:12,Pengguna Google
718fbc73-1788-4fcf-b8a2-2dc0a355dc01,sangat membantu,5,2025-12-30T19:20:54,Pengguna Google
7e79acd8-8539-4e0d-87cb-3675d245ea8d,"Rekening utama saya, habis gajian langsung saya pindahin ke sini",5,2025-12-30T19:17:46,Pengguna Google
eb1a849e-e23e-4d5f-b9e2-efe994b86dda,UDAH BANYAK BELI KARTU JAGO BASIC YANG AWALNYA BISA PEMBAYARAN LUAR KENAPA SEKARANG GABISA LAGI? GAKEPAKE JADINYA GA BERGUNA!!,1,2025-12-30T19:13:23,Pengguna Google
a794bc12-58ca-45bb-a15d-b3a9100d4ad1,BELI 11 KARTU GABISA DIPAKE PEMBAYARAN SEMUA. gajelas bank jago kalo gini mending balikin duit gw aja. udh bayar 40rb malah ga kepake,1,2025-12-30T19:12:59,Pengguna Google
a25e8610-c100-4665-be90-24da7154dbf7,sangat bagus sekali pitur pitur di jago pantesan nama nya jago emang jagoan 🤣🤣,5,2025-12-30T18:31:05,Pengguna Google
a2908056-e85b-4bab-b62e-54c6240a3d87,banyak bug bikin bayar admin trs,1,2025-12-30T18:24:44,Pengguna Google
32b48953-42b9-4acd-ba14-4e276230ca35,bagus,5,2025-12-30T18:15:53,Pengguna Google
3215f58d-7695-4933-ae82-82bd54822900,"bermasalah bnget ya aplikasinya koneksi ada tapi ngga bisa masuk hadehhhh, perbaiki lagi dehh",1,2025-12-30T18:12:40,Pengguna Google
090fa34b-31fa-499b-bcab-273d38c3462c,"aplikasi gak guna, akun saya gak bisa dibuka, padahal nomor aktif, email aktif",1,2025-12-30T16:25:43,Pengguna Google
17096d3c-94d6-4dbe-99a3-a78e39c16ee9,cepat dan keren,5,2025-12-30T16:11:21,Pengguna Google
0f3a2ac5-4db3-47ed-9363-07ad757cb1f7,"2x buat akun masalahnya tetap sama, sandi & pin salah, pdhl sdh dicatat semua, gimana sih sistemnya kok kalah sama seabank, seabank 1hari jadi.... Ini jago 3hari pun msh slh hadeh",1,2025-12-30T15:35:53,Pengguna Google
dac1f825-3c01-4872-893a-e95b384cc853,Pertahankan dan kembangkan yang baik terus ya jago..,5,2025-12-30T14:12:38,Pengguna Google
ba9fbacc-6b36-4052-9a64-dc75bd19bc29,apk nyq bagus pelayanan nya juga cepat rekomen si ini buat temen2 yg mau pqke,5,2025-12-30T12:45:26,Pengguna Google
66b0c713-103b-4093-9ea1-cb32703a0963,sangat memuaskan,5,2025-12-30T11:30:03,Pengguna Google
f6f75aa4-9f02-4845-b050-5b3d9b9e8524,joss pokok e,5,2025-12-30T10:57:21,Pengguna Google
9273ebc9-0b85-4e0e-b05f-f67bd6985a63,login dibuat rese,1,2025-12-30T10:38:20,Pengguna Google
b3c43f50-e849-49de-a62e-7824dbeeb498,butut,2,2025-12-30T09:50:19,Pengguna Google
61f40785-74e7-4676-9f89-210c5daeef28,apk sampah gak bisa Dapat dana pinjaman Uda 1 Minggu download,1,2025-12-30T02:42:35,Pengguna Google
23704e3c-589d-4d6e-9813-2565af23528f,"Mau login aja ribet 😑😑 Udah verivikasi selfie, tapi tetap aja disuruh video call 😴",1,2025-12-30T02:21:44,Pengguna Google
ddd20439-419d-4c7c-bdd0-3b172c3c9f82,terimakasih,5,2025-12-30T00:08:51,Pengguna Google
4056dc28-d3e2-45c4-af98-c8023e664308,apk Rekomendasi,5,2025-12-30T00:00:42,Pengguna Google
7d6374db-c4bd-4a5e-8176-d468473dde9e,mudah di pakai,5,2025-12-29T23:11:14,Pengguna Google
a2b8d244-3d74-42dc-aa62-bde68c457aba,"Saya transfer dari bank jago ke dana eror 1. Transfer ke dana metode top up ewallet muncul keterangan yg intinya 'saldo tidak mencukupi' , tetapi saldo lebih dari cukup 2. Kemudian menggunakan metode debit card digital , hasilnya: Di dana terbilang transaksi gagal , tetapi di bank jago tertulis berhasil. Saldo awal 20k Menggunakan metode no 2 jadi tersisa 15k padahal saya niat top up dana 20k , kemudian saya ulangi lagi metode no 2 jadi tersisa 10k padahal saya mau top up dana 20k . lapor OJK",1,2025-12-29T22:25:46,Pengguna Google
23cde7f7-6ef6-4d89-a3a1-6d07ade50edc,mantap bersama bank jago ..,5,2025-12-29T22:17:19,Pengguna Google
779fa1f6-b257-4d22-9722-e4e32ba2df1d,"kenapa setiap saya mau login pasti ada kesalahan terus,padahal password sudah saya ganti tapi kok tetap ada kesalahan",1,2025-12-29T21:43:00,Pengguna Google
6e95f7e2-688c-498e-b2dd-ee11969e0de9,sangat membantu untuk mengatur keuangan,5,2025-12-29T20:37:43,Pengguna Google
13565778-b2a8-4ad8-bf1b-203c0de90958,tranfer antar bak gratis tis tis,5,2025-12-29T20:21:48,Pengguna Google
7d2c8fbf-4831-4c78-b274-e3765e761ec9,Buka awalnya lama banget padahal buka aplikasi lain di jaringan yang sama aman2 aja,2,2025-12-29T19:47:08,Pengguna Google
1f5e63ce-2500-445f-85e4-6c1ad818dc92,"bagus, lancar.. tidak ada kendala dama sekali.. & yg penting amanah",5,2025-12-29T19:42:05,Pengguna Google
3f5409e6-63e9-4c1d-ad4e-7fd804fad76f,costumer service nya nggak jelas muter muter terus nyesel instal aplikasi ini,1,2025-12-29T19:17:32,Pengguna Google
360e521c-770b-4888-abb4-76b4ff25a4c5,mantap,5,2025-12-29T18:27:42,Pengguna Google
0be4abe0-7543-4275-a312-7e6402c609e2,sangat baik / bagus 👍,5,2025-12-29T16:17:29,Pengguna Google
34160a67-19a8-4f6c-b9b3-e9b7aacdd957,good,5,2025-12-29T14:36:32,Pengguna Google
59c37269-e8d0-4abf-a789-3074d0f500f0,good,5,2025-12-29T14:14:48,Pengguna Google
3ab6e10f-246e-4e36-8c6f-452dba46e235,aplikasi ini sangant tidak recomended bagi lagi sekarang karena kalau salah input pin akun kalian akan otomatis hilang dan gak bisa di akses lagi termasuk saldo karna saya juga mengalami tiba2 kehilangan akun yang masih ada saldonya udah gak bisa di akses lagi apalagi kalo akun kalian terhubung dengan RDN bakalan susah kalian akan kehilangan saldo,5,2025-12-29T13:55:10,Pengguna Google
f5f1b4eb-91a6-461b-8d09-0a292bc9e51b,sangat baik,5,2025-12-29T13:18:39,Pengguna Google
eb97d634-513e-4aaf-9980-5eae9e9d923a,mantap,5,2025-12-29T12:48:54,Pengguna Google
ce6e2399-027d-4392-adc9-25edec9af85f,mantap,5,2025-12-29T12:39:29,Pengguna Google
d5b4c7f1-7e33-4aa3-8ce0-f4e3e4a485c9,well,5,2025-12-29T12:31:06,Pengguna Google
958ea5dd-bb6b-4434-b2f2-80cf140eccef,bagus,4,2025-12-29T12:11:28,Pengguna Google
2212ad59-8224-43b4-ad64-48fda39da488,terimakasih untuk pelayanannya,5,2025-12-29T11:48:39,Pengguna Google
ca15ea56-cba0-4ea6-aa32-7383d362fe51,semoga bermanfaat,5,2025-12-29T11:41:31,Pengguna Google
094d3b9b-f728-4f87-b6d6-b4789ddeacfc,mantap,5,2025-12-29T11:37:13,Pengguna Google
faea26f8-abfc-4e18-8d46-d6695561725c,"aplikasi nya bagus, cuma ada masalah las pesen kartu fisik udah bayar dan udah 3 bulan belum sampai""",4,2025-12-29T11:10:39,Pengguna Google
5e988b05-8deb-4a08-b5da-a8ab1bec042f,tolong adain mode gelap dong,5,2025-12-29T11:01:09,Pengguna Google
d1007f2f-1a9d-464b-9790-4cec50d1d485,#GG LAH BANK JAGO COYYY,5,2025-12-29T10:45:03,Pengguna Google
e4c2be56-37c2-457c-983e-53abc44dcc2e,"minus, gagal verif terus",1,2025-12-29T08:05:18,Pengguna Google
6ca3396e-ed25-49c5-b5c8-d3b43601c668,tidak bisa terhubung dengan stokbit,1,2025-12-29T00:32:40,Pengguna Google
0cb65f46-9d04-4fda-b601-c1d2f3681ed2,ngga bisa masuk masuk pasword selalu salah padahal udah ganti udah verifikasi tetep aja ngga bisa masuk,3,2025-12-29T00:20:57,Pengguna Google
a1dbbff9-a249-4ca2-807b-18406b970d3d,tolong bug aplikasinya ya :) masa saya sudah bener masukin password dan pin sudah reset juga masih salah juga ga bisa masuk akun jagonya :),1,2025-12-29T00:07:04,Pengguna Google
e276c37a-7846-43e2-a36e-293aed454d79,"hallo bank jago, saya mau bikin akun bank disaat registrasi email dan nomor telepon, tapi pas nik, kok nik saya udah terpakai di akun lain? saya belum pernah pake bank jago sebelumnya dan ini untuk yang pertama kali karena kebutuhan investasi, gimana caranya memulihkan akun dengan nik saya? semoga dijawab karena saya butuh meregistrasi akun bank jago saya secepatnya",1,2025-12-28T23:57:51,Pengguna Google
268ded81-6d7f-4854-93c8-9e6234c7936d,uangku hilang ga jelas,1,2025-12-28T22:41:29,Pengguna Google
aa233d78-c3e8-4ec4-b810-dc6fa9ca5cd0,"bagus banget, mudah mudahan stabil dan tetap terjaga performanya kalau bisa meningkat, jangan seperti bank sebelah yaitu line bank, jenius, dan lainnya yang jelek pelayanannya.",5,2025-12-28T22:18:00,Pengguna Google
dae7b229-d18e-40c1-9c9b-56886f7c98d6,"sudah bisa min🙏 ternyata kesalahan saya karna log in sambil telfon. jadi apknya otomatis ke log out🙏 mantab sih, salah satu system keamanan agar tidak terjadi pencurian",5,2025-12-28T22:04:19,Pengguna Google
5ea5a1c0-8b76-408a-97ea-335df738024c,"Saya kehilangan akun, dan tidak bisa kembali login ke akun saya Sudah ikuti semua perintah dari ""bantuan"" jago Namun percuma, respon sangat lama, ga ada penyelesaian Untung tidak banyak dana saya disini",1,2025-12-28T21:05:16,Pengguna Google
793e4833-1895-4f45-8c8f-e0bfe6526f1e,rumit njir lupa sandi harus video call sama admin,1,2025-12-28T20:41:48,Pengguna Google
33f0a7d8-8be3-4b4f-af56-de6b23a7deea,setiap masuk selalu ngelag/ koneksi terputus,1,2025-12-28T18:35:08,Pengguna Google
a63a9f3c-7b11-4b3c-bb25-7d3436184280,sangat direkomendasikan,5,2025-12-28T18:00:23,Pengguna Google
580f7606-7a30-4cd9-89d2-2ef5c0884137,System Login cukup RUMIT.,1,2025-12-28T17:52:50,Pengguna Google
7a0c1861-58e1-4373-b27c-0b34ec9a797f,akhir tahun bunga deposit nya turun kak,4,2025-12-28T16:49:04,Pengguna Google
41967741-120b-4e50-8178-c04227160a68,👍👍👍👍,4,2025-12-28T16:13:05,Pengguna Google
590da25d-a462-48ef-a769-441475d2f06e,ka saya gak bisa login knapa ya ka?,5,2025-12-28T14:40:58,Pengguna Google
afd07dc0-1d30-4dc0-b744-082778c9ff0a,ok,5,2025-12-28T13:42:37,Pengguna Google
17850164-1595-4cc3-9098-4cf43f55c2c8,"Tolong perbaiki bug login akun, aku setiap mau login selalu terjadi kesalahan pasword salah padahal yang aku masukan sudah sesuai sama pasword yang aku buat. PERBAIKI YAH MIN BUGNYA BIAR ENAK DI PAKAI NANTI",5,2025-12-28T12:56:30,Pengguna Google
69a7cdb1-ba9e-4ac1-8964-ff7f8e3a3d0f,Bank Jago ga bisa bayar Qris pakai scan upload image,1,2025-12-28T12:39:07,Pengguna Google
69286b49-3757-4efe-9063-10bb801616ab,saya kasih satu bintang itu SDH lebih dari cukup untuk aplikasi jago ini jangan di download karena ini aplikasi bisa merugikan rakyat saja uang saya di tahan tidak tanpa ada kesalahan,1,2025-12-28T12:36:17,Pengguna Google
64912301-45fb-4c56-bf1e-8f096db8379c,sukses selalu bank jago,5,2025-12-28T12:28:24,Pengguna Google
45d837a4-d590-402c-9b11-3ce796e5755c,aplikasi tidak bisa di buka uang saya ada disana jutaan rupiah kenapa apk tidak bisa di buka?,2,2025-12-28T12:13:23,Pengguna Google
644baa73-fcc2-4ba7-9da3-21c1d5c423ab,tingkatkan terus aplikasinya semoga lebih baik,4,2025-12-28T11:57:12,Pengguna Google
75a54686-6502-4813-8140-99c73f1094bb,terus memberi layanan terbaik,5,2025-12-28T11:27:29,Pengguna Google
0154e91c-42ef-4b4d-9c4b-6e01906be847,"Sangat kecewa dengan layanan Bank Jago. Akun saya tiba-tiba dikunci sistem dan tidak bisa login sama sekali. Sudah berkali-kali kirim email tapi tidak ada respon. Telepon CS pun cuma disuruh menunggu sampai pulsa habis banyak, tapi tetap tidak ada kejelasan. Hak saya sebagai nasabah terabaikan karena uang di dalam tidak bisa diakses. Sistem buruk, customer service lebih buruk lagi!",1,2025-12-28T10:53:41,Pengguna Google
c54c5cf5-dbf2-453d-9fe4-a9ac44143ec3,mantap,5,2025-12-28T10:42:38,Pengguna Google
230fc0ae-75b6-4875-a67a-357cb95beb2c,baguss sekalii jagooo,5,2025-12-28T09:53:25,Pengguna Google
c8c8c62b-0235-482c-95e5-30ce624bd51c,bank jago keren mantap cocok buat segala kebutuhan,5,2025-12-28T06:55:50,Pengguna Google
75a541e0-70dc-41fa-9687-2c956771ce63,makasih jago,5,2025-12-28T06:11:02,Pengguna Google
58d81cec-68bf-4eab-b5e9-b00b505309cb,"oke mantap ekosistemnya... terhubung gopay, dan bibit...",5,2025-12-28T03:59:19,Pengguna Google
c2b29f03-2590-48f9-bf0d-11af63c6fa67,mantap,5,2025-12-28T03:23:38,Pengguna Google
d4355691-0b40-40ff-9885-0484d93d6113,mantap,5,2025-12-28T02:24:35,Pengguna Google
48dc7d7d-fc0c-4318-8ed2-4d6407a7566c,mantap,5,2025-12-28T02:15:57,Pengguna Google
f63cbb52-4f32-43b1-be0b-9f7d1b41814a,keren,5,2025-12-27T23:59:11,Pengguna Google
5ab56719-fa9f-4eca-a1a8-ccb8379d7330,mantap,5,2025-12-27T21:42:42,Pengguna Google
b6c0f0a2-a255-4079-8ac9-3685dd508b86,terbaik,5,2025-12-27T21:29:09,Pengguna Google
7d1fb0b8-c47e-4df5-99e8-9da2041b8690,"Koneksinya payah banget !!!! buat buka apk lain lancar jaya, buat buka apk ini saya tinggal tidur, kerja, mudik, nikah, punya anak, anak mulai sekolah.....tetap aja muter terussss 😂😂😂",1,2025-12-27T20:43:18,Pengguna Google
e5eb1dc5-c9fb-44e3-8db7-ad43b86fbd14,registrasi nya ribet banget sumpah,1,2025-12-27T20:26:51,Pengguna Google
1f37a705-cd35-42d2-b159-e180c8656149,mantap,5,2025-12-27T19:55:18,Pengguna Google
41fba51d-dbc7-41ac-bba7-6ff08d795332,sering sering ada update perubahan pada bagian utama nya dan bagian fitur terbarunya,5,2025-12-27T19:09:14,Pengguna Google
82feef21-ff9a-424a-8972-3ddd41c8ea54,cepat transferan dan tanpa biaya admin,5,2025-12-27T18:24:30,Pengguna Google
6e8967a3-9e74-48c1-b908-21122acd7647,bank sampah erorr mulu,1,2025-12-27T16:37:01,Pengguna Google
de2e85da-edc4-41b5-bc92-0e8f2f678a6e,sangat bagus dan berguna,5,2025-12-27T16:27:52,Pengguna Google
38837578-4134-4217-80b2-ccceadaab405,cakep TF ke bank lain ngga kena cash👍👍👍🙏,5,2025-12-27T15:46:07,Pengguna Google
c4d7223c-3e13-48b6-89c1-aee7af10831e,mantap,5,2025-12-27T14:53:23,Pengguna Google
1be62a16-da20-41cf-9b6c-f14802c417bb,"mau ganti nomor hp lama dipersulit, awal nya alasan saya email gak pakai email awal saat mendaftar, setelah saya ingat email saya, sekarang alasan harus isi form lagi, benar benar kapok buka rekening bank jago, mau cepat selesai, lalu TUTUP REKENING",1,2025-12-27T14:49:23,Pengguna Google
471d9405-defb-40b8-8773-0e1ffcdb58e1,berguna,5,2025-12-27T13:57:41,Pengguna Google
48e3f250-e002-4322-8073-a096dc69e6f7,"gak jelas daptar aja gak pernah, pas mau daptar tiba2 Nik sudah pernah terdaptar di bang jago kata nya aneh ini apk gak jelas",1,2025-12-27T13:24:04,Pengguna Google
079aef2b-de7a-43d3-afc9-741573ee1dc8,aplikasi lemot minta ampun.,1,2025-12-27T11:31:12,Pengguna Google
e4f10fbf-3bc4-4c25-bf1c-65e945e9edeb,"kenapa belum bisa investasi emas, segera kerjasama dengan pegadaian agar kami bisa investasi emas",5,2025-12-27T11:29:55,Pengguna Google
7280543b-63d9-4653-9643-625fe519c978,"mudah, Cepat dan banyak kantong yg dapat kita bagi bagi untuk lebih teratur dalam mengelola uang",5,2025-12-27T11:19:20,Pengguna Google
8118ed82-1a5d-41cd-84e8-414cf4f7c3bb,"sebelumnya 3 tahun lalu saya mendownload bank digital ini secara iseng,namun sekarang saya berniat untuk memakai,tapi nomor yg saya pake waktu itu udah hangus.CS menanyakan pertanyaan yg untuk pengguna ""lama"".misal level berapa bank jago anda, ya mana saya tau, saya download karna penasaran doang.verifikasi nasabah itu yg bener,pastiin KTP dan selfienya, bukan menanyakan sesuatu yg mungkin nasabah lupa.Kalo begini terus saya gabisa pakai bank ini lagi? bank terbobrok yg pernah saya pakai",1,2025-12-27T10:35:28,Pengguna Google
448b887b-3389-4a8f-8119-d14510651ff4,bagus,5,2025-12-27T10:30:44,Pengguna Google
b18225d2-0e8f-4276-b2d5-b6eeb63b9a4f,"mantep bet ni aplikasi, transfer pke qris mlh dpt bonus langsung wkwkw terimakasih bank jago i love u💝🥳",5,2025-12-27T10:17:39,Pengguna Google
4870032c-722d-4128-80bf-9775fd3b435a,bagusss,5,2025-12-27T07:51:43,Pengguna Google
9bf2cff6-29f3-4162-972b-3090ce9e5831,"aplikasi apaan si ini orang daftar 3x, 2x di tolak ,buka aplikasi malah ada bacaan *ada kendala tidak bisa akses masuk* komplain malah suruh uninstall terus install lagi!! sumpah ga ngerti lagi aku sama aplikasi ini",1,2025-12-27T02:22:56,Pengguna Google
3ce7fdec-ac51-4e80-af9e-f3e6edeb8317,sengaja sya beri 5 bintang biar dibaca. knpa akun pinjaman sya sudah 3bln ga bisa digunakan padahal ga pernah telat. limit pun Masi besar. klo akun diblokir karna telat sya terima . TPI sya kan ga pernah telat ko ga bisa digunakan ya,5,2025-12-27T02:03:29,Pengguna Google
7495eade-7ec0-481a-a205-9bd7694e5add,tk kasih bintang 5 biar si baca....verifikasi pengajuan pinjaman terlalu lama sampek pusing nunggu gk ada kabar nya...di Acc apa tidak tlng di percepat seprti bank sebelah bisa gk ini....orng lagi butuh ini...,5,2025-12-27T00:21:54,Pengguna Google
3d1550e7-19e1-4126-a164-8e6b145ced75,GUA SARANIN JANGAN PERNAH PAKE NI APK APALAGI BUAT NARO DUIT GEDE . INI BANK KING ERROR. GA KEBAYANG KAN KALO DUIT GEDE DI TARO DI BANK INI TIBA TIBA GABISA LOGIN? APK SAMPAH,5,2025-12-26T22:58:24,Pengguna Google
530cb9c2-d11b-4456-bd51-5239966c791d,apps ga jelas pelayanan cust nya lelet terus nomor cs yg diihubungi ga bisa² mau tutup rekening ga bisa bisa bad banget,1,2025-12-26T22:13:10,Pengguna Google
b75ce4b3-dbe0-4092-97b0-b102eb0933d4,Yang saya kasih saran untuk bank jago bikinkan bank syariah ke bank konvensional memudahkan saya dalam trading saham di bibit,1,2025-12-26T21:59:19,Pengguna Google
c1615372-d3eb-460a-a24e-63693dc14243,"akun gua tiba tiba kena blokir aplikasi ga jelas, padahal gua ga pernah pakai main judi gua pun ga pernah main judi dan juga gua ga pernah ngapa ngapain najis ni aplikasi nya",1,2025-12-26T21:33:27,Pengguna Google
